Artist,Title,explicit,duration_ms,key,mode,time_signature,tempo,danceability,energy,valence,loudness,speechiness,acousticness,instrumentalness,liveness
Pez,Conciencia,0,131240,2.0,0.0,4.0,170.737,0.218,0.897,0.421,-6.13,0.0568,0.00604,0.0,0.252
Pez,Saben,0,98146,2.0,0.0,4.0,85.997,0.401,0.937,0.236,-6.716,0.126,0.186,5.47e-05,0.158
Pez,Alada,0,206813,4.0,1.0,3.0,109.525,0.436,0.49,0.233,-8.785,0.031,0.00755,0.00148,0.14
Pez,Volverán,0,276493,2.0,1.0,4.0,160.131,0.184,0.917,0.42,-5.83,0.0754,4.86e-05,0.0126,0.528
Pez,Desconectado,0,166480,4.0,1.0,4.0,100.796,0.229,0.942,0.511,-4.539,0.0574,5.49e-05,0.176,0.484
Pez,Tratando,0,95080,2.0,1.0,4.0,124.482,0.306,0.933,0.747,-4.81,0.051,1.65e-05,0.000225,0.273
Pez,Sueño,0,218480,9.0,1.0,3.0,110.67,0.279,0.766,0.578,-6.758,0.0385,0.000398,0.000534,0.345
Pez,Los Orfebres,0,332400,9.0,0.0,1.0,169.88,0.411,0.905,0.664,-4.79,0.115,0.00092,0.00777,0.0775
Pez,Spuistraat 249,0,194093,9.0,0.0,3.0,166.85,0.151,0.984,0.204,-3.972,0.127,0.00373,0.0136,0.549
Pez,Último Acto,0,181293,5.0,1.0,4.0,127.132,0.342,0.962,0.452,-4.523,0.0847,0.000259,0.269,0.425
Pez,Confuso Como un Héroe,0,312280,2.0,1.0,3.0,166.447,0.171,0.935,0.0767,-5.866,0.112,0.118,0.792,0.106
Pez,Ni Discos de Bob,0,307760,9.0,0.0,4.0,121.988,0.23,0.951,0.204,-4.625,0.0894,0.0113,0.00827,0.753
Pez,Salvajes!,0,303346,9.0,1.0,4.0,165.403,0.187,0.972,0.452,-5.071,0.0873,0.000591,0.399,0.499
Pez,(A Alejandro Jodorowsky),0,114053,11.0,1.0,4.0,169.456,0.112,0.983,0.165,-4.387,0.107,1.32e-05,0.869,0.393
Pez,Hay Lo Que Hay,0,200053,9.0,0.0,4.0,168.463,0.226,0.966,0.265,-4.389,0.223,0.00057,0.00648,0.35
Pez,"Rey, Verdugo y Esclavo",0,413746,11.0,0.0,3.0,160.047,0.188,0.686,0.0486,-7.593,0.056,0.0252,0.0178,0.149
Pez,Acelera Sus Latidos Corriendo a Ningún Lado,0,209120,9.0,1.0,4.0,161.762,0.207,0.91,0.402,-5.273,0.138,9.94e-05,0.0478,0.0444
Pez,Y Cuanto Más Grita Menos Es Escuchado,0,234160,11.0,1.0,4.0,127.044,0.218,0.965,0.21,-4.76,0.107,0.000399,0.000598,0.311
Pez,Existencialismo,0,270746,11.0,0.0,4.0,162.327,0.27,0.946,0.666,-4.95,0.0961,0.000113,0.187,0.143
Pez,Toda la Mañana,1,117960,9.0,0.0,4.0,73.835,0.461,0.459,0.611,-10.871,0.036,0.0107,0.00297,0.102
Pez,Bettie al Desierto,0,159000,0.0,1.0,4.0,149.724,0.352,0.45,0.193,-8.391,0.0318,0.0677,6.51e-06,0.153
Pez,Los Lados B,0,233093,6.0,0.0,3.0,154.44,0.344,0.54,0.323,-9.529,0.0309,0.137,0.000514,0.0421
Pez,A Buscar,0,190133,5.0,1.0,4.0,100.762,0.425,0.314,0.135,-13.076,0.0276,0.576,0.0158,0.103
Pez,Difícil de Conseguir,0,338080,9.0,1.0,4.0,138.727,0.394,0.568,0.168,-10.854,0.0296,0.142,5.24e-05,0.115
Pez,El Viaje,0,279586,7.0,1.0,3.0,143.174,0.314,0.68,0.286,-7.943,0.0378,0.0369,0.000115,0.084
Pez,Al Espacio,0,462426,5.0,1.0,3.0,145.651,0.46,0.388,0.117,-11.621,0.0311,0.111,0.0494,0.135
Pez,Rompevientos,0,246293,4.0,0.0,4.0,98.032,0.401,0.27,0.0955,-16.066,0.0303,0.565,0.0268,0.0982
Pez,La Sin Nombre,0,373933,4.0,0.0,3.0,162.177,0.312,0.771,0.537,-9.434,0.0623,0.00469,0.0245,0.131
Pez,Melodías Sanadoras,0,154493,4.0,1.0,3.0,154.293,0.438,0.407,0.34,-12.673,0.0319,0.546,0.0062,0.114
Pez,La Verdad,0,291946,11.0,0.0,3.0,161.862,0.242,0.629,0.305,-9.391,0.0475,0.31,0.00154,0.143
Pez,Tiembla,0,208253,4.0,0.0,4.0,136.702,0.502,0.198,0.209,-15.219,0.0399,0.862,0.000702,0.318
Pez,Hoy,1,629546,9.0,1.0,4.0,126.858,0.339,0.543,0.112,-9.8,0.0358,0.0821,0.138,0.103
Pez,Para las Almas Sensibles - En Vivo,1,281253,4.0,0.0,4.0,165.375,0.357,0.852,0.522,-6.28,0.0517,0.059,0.000455,0.719
Pez,Desde el Viento en la Montaña Hasta la Espuma del Mar - En Vivo,0,228120,2.0,1.0,4.0,87.932,0.306,0.876,0.466,-6.432,0.032,0.0543,3.65e-05,0.742
Pez,Intoducción Declaración Adivinanza - En Vivo,1,244280,2.0,1.0,4.0,76.987,0.241,0.895,0.34,-7.08,0.116,0.00233,0.000515,0.74
Pez,Espíritu Inquieto - En Vivo,0,317200,4.0,0.0,4.0,118.616,0.399,0.806,0.194,-5.492,0.0384,8.81e-05,4.27e-05,0.362
Pez,"Sus Alas No Vuelan, Ya No Puede Volar - En Vivo",0,175040,7.0,0.0,4.0,112.632,0.403,0.599,0.0515,-8.643,0.0291,0.118,0.000918,0.82
Pez,Vientodestino en Vidamar - En Vivo,0,163973,6.0,0.0,3.0,148.506,0.359,0.574,0.374,-9.02,0.0338,0.0713,0.000379,0.836
Pez,La Estética del Resentimiento - En Vivo,0,260053,2.0,1.0,3.0,163.564,0.286,0.741,0.401,-9.341,0.077,0.04,0.00344,0.365
Pez,Aún - En Vivo,0,168426,0.0,1.0,4.0,118.317,0.512,0.273,0.1,-16.353,0.0336,0.207,0.47,0.679
Pez,Caminar - En Vivo,0,168053,4.0,0.0,3.0,130.963,0.502,0.511,0.307,-12.136,0.0327,0.168,0.165,0.839
Pez,Cae y Nada Pasa - En Vivo,0,187653,7.0,1.0,3.0,106.968,0.427,0.573,0.321,-11.856,0.0448,0.427,0.605,0.702
Pez,Maldición - En Vivo,1,340573,5.0,1.0,4.0,162.777,0.168,0.933,0.168,-6.275,0.131,0.415,0.0359,0.221
Pez,Y Cuando Ya No Quede Ni un Hombre en Este Lugar - En Vivo,0,457760,9.0,0.0,3.0,117.447,0.291,0.69,0.124,-7.53,0.0456,0.0532,0.000702,0.771
Pez,Miedo - En Vivo,0,396866,2.0,1.0,4.0,111.524,0.286,0.875,0.366,-6.662,0.0402,0.00511,0.00028,0.852
Pez,Haciendo Real el Sueño Imposible - En Vivo,0,200626,2.0,1.0,4.0,164.292,0.282,0.799,0.4,-9.422,0.0458,0.00261,0.101,0.959
Pez,Respeto - En Vivo,0,327120,4.0,0.0,1.0,173.194,0.202,0.888,0.384,-7.265,0.0905,0.000405,0.0243,0.446
Pez,Phantom Power - En Vivo,0,188146,5.0,1.0,1.0,127.789,0.328,0.814,0.229,-7.487,0.0389,0.00756,3.17e-05,0.957
Pez,Por Siempre - En Vivo,0,275773,4.0,1.0,3.0,172.816,0.199,0.916,0.404,-6.063,0.0546,0.0731,0.0251,0.329
Pez,Despierto a un Tiempo de Luz - En Vivo,0,313066,2.0,1.0,3.0,166.293,0.254,0.946,0.402,-5.768,0.123,0.0673,0.00117,0.768
Pez,Rompo Tu Piel de Asno - En Vivo,0,199666,7.0,1.0,4.0,177.86,0.202,0.946,0.452,-5.431,0.0721,0.0026,0.000308,0.963
Pez,Nubes Toman Formas Tontas - En Vivo,0,253106,2.0,1.0,4.0,178.284,0.276,0.524,0.135,-10.506,0.035,0.0265,0.0113,0.886
Pez,Campos de Inconsciencia - En Vivo,0,176146,2.0,1.0,4.0,83.736,0.375,0.698,0.418,-7.403,0.0271,0.214,0.0,0.729
Pez,"Aprender, Comprender, Facultarse, Darse Cuenta - En Vivo",0,333880,7.0,0.0,4.0,115.782,0.309,0.806,0.149,-8.791,0.0343,0.000805,0.297,0.794
Pez,"Sol, un Fantasma en la Ciudad - En Vivo",0,214133,2.0,1.0,4.0,110.516,0.484,0.507,0.0709,-11.082,0.0339,0.444,0.00643,0.83
Pez,Siesta - En Vivo,0,168880,4.0,0.0,4.0,137.413,0.387,0.443,0.129,-10.601,0.0277,0.24,0.00216,0.315
Pez,Buda (Cumpleaños / Labrador / Superjuguetes) - En Vivo,0,748333,5.0,0.0,4.0,151.543,0.251,0.777,0.152,-8.99,0.0576,0.0332,0.117,0.137
Pez,Queseaelvientoelquenferme - En Vivo,0,247346,0.0,1.0,4.0,80.997,0.401,0.93,0.29,-6.026,0.0515,0.0105,0.003,0.975
Pez,No Mi Corazón Coraza - En Vivo,0,158813,5.0,1.0,4.0,168.727,0.312,0.866,0.493,-6.263,0.132,0.0383,1.56e-05,0.91
Pez,El Cantor - En Vivo,0,294853,11.0,0.0,4.0,159.111,0.237,0.918,0.115,-7.223,0.117,0.003,0.000823,0.443
Pez,Caballo Loco - En Vivo,0,513719,2.0,1.0,4.0,112.352,0.225,0.886,0.0702,-5.61,0.0616,0.000539,0.0365,0.116
Pez,Por Siempre,0,295560,4.0,0.0,4.0,167.817,0.207,0.81,0.18,-3.378,0.0436,0.00611,0.000212,0.396
Pez,Maldición,0,200906,2.0,1.0,4.0,81.659,0.272,0.955,0.185,-4.28,0.0591,0.00174,0.000378,0.278
Pez,20 Días Sin Dormir,0,247533,5.0,0.0,4.0,94.208,0.239,0.809,0.278,-5.414,0.0439,0.0931,0.00499,0.0423
Pez,Sus Alas No Vuelan Ya No Puede Volar,0,181333,7.0,0.0,3.0,80.513,0.149,0.652,0.078,-5.377,0.0363,0.177,0.000793,0.131
Pez,Barcos,0,237293,9.0,1.0,3.0,158.707,0.216,0.81,0.147,-4.713,0.0355,0.059,0.000347,0.162
Pez,"Aprender, Comprender, Facultarse, Darse Cuenta",0,367066,10.0,1.0,4.0,109.624,0.196,0.72,0.193,-6.01,0.0335,0.0136,0.0456,0.171
Pez,Faltan Miles de Años Mas,0,211106,4.0,0.0,4.0,153.964,0.261,0.702,0.351,-4.714,0.0539,0.0337,0.0985,0.282
Pez,Lo Verás Reir,0,220693,4.0,1.0,4.0,166.258,0.227,0.82,0.39,-4.798,0.0332,0.00209,0.00392,0.314
Pez,Caminar,0,151506,4.0,0.0,3.0,141.924,0.367,0.49,0.134,-8.372,0.027,0.529,1.96e-05,0.146
Pez,La Escuelita del Señor Extraño,0,218000,1.0,1.0,4.0,106.686,0.375,0.633,0.0937,-8.269,0.0295,0.254,0.00421,0.274
Pez,(Buda) Cumpleaños,0,135000,0.0,1.0,4.0,109.484,0.19,0.879,0.437,-3.369,0.0586,0.00196,3.06e-06,0.37
Pez,(Buda) Labrador,0,185493,5.0,1.0,3.0,127.129,0.241,0.508,0.0398,-16.277,0.0607,0.874,0.876,0.135
Pez,(Buda) Superjuguetes,0,187506,5.0,0.0,3.0,107.366,0.287,0.711,0.0774,-5.457,0.0316,0.489,0.000722,0.125
Pez,Respeto,0,317000,4.0,0.0,4.0,86.987,0.258,0.815,0.357,-6.05,0.045,0.00028,0.022,0.114
Pez,Ushuaia,0,278480,4.0,1.0,3.0,154.679,0.325,0.69,0.382,-8.641,0.0298,0.295,0.949,0.0791
Pez,Desde el Viento en la Montaña Hasta la Espuma del Mar,0,233386,4.0,0.0,4.0,82.66,0.28,0.858,0.302,-5.147,0.0491,0.745,0.783,0.0892
Pez,Y las Antenas Comunican la Paranoia Como Hormigas,0,292400,9.0,0.0,3.0,159.713,0.283,0.71,0.558,-8.96,0.0333,0.168,0.000298,0.187
Pez,Si Hay Amor Que Nos Venga a Salvar,0,173320,2.0,0.0,4.0,124.649,0.566,0.557,0.573,-9.236,0.0297,0.495,0.000608,0.516
Pez,Cuero,0,161800,1.0,0.0,4.0,164.775,0.487,0.531,0.469,-9.664,0.0373,0.442,2.65e-05,0.183
Pez,Pequeños Fracasos,0,212906,0.0,1.0,4.0,133.872,0.376,0.493,0.106,-7.888,0.0426,0.795,0.065,0.117
Pez,Y Cuando Ya No Quede Ni un Hombre en Este Lugar,0,400160,9.0,0.0,3.0,122.466,0.389,0.392,0.132,-10.324,0.0321,0.339,0.000172,0.107
Pez,Tristezas del Sur,0,236586,9.0,0.0,4.0,138.067,0.463,0.431,0.096,-9.319,0.0245,0.699,0.000276,0.0946
Pez,Después de Todo Somos Eso Que Ya No Se Puede Ver,0,264160,4.0,0.0,4.0,129.931,0.509,0.542,0.15,-10.311,0.0364,0.734,0.0312,0.163
Pez,Serena,0,206280,7.0,1.0,4.0,155.357,0.329,0.605,0.356,-5.451,0.0392,0.661,1.76e-06,0.135
Pez,El Mar de Algún Lugar,0,207106,0.0,1.0,4.0,100.299,0.544,0.56,0.222,-9.676,0.0274,0.637,0.866,0.109
Pez,Sveglia,0,172493,2.0,1.0,4.0,106.114,0.152,0.656,0.101,-5.598,0.0639,0.195,0.884,0.339
Pez,"Sol, un Fantasma en la Ciudad",0,200440,7.0,1.0,3.0,110.221,0.431,0.554,0.0869,-7.949,0.0348,0.591,0.00718,0.0979
Pez,Todo Fluye al Fin,0,250906,0.0,1.0,4.0,179.515,0.392,0.794,0.823,-5.955,0.0412,0.438,0.212,0.0949
Pez,El Cantor,0,258866,4.0,0.0,3.0,154.735,0.314,0.893,0.253,-6.52,0.122,0.013,0.0018,0.646
Pez,El Haz de Luz,0,142800,7.0,1.0,4.0,66.43,0.169,0.85,0.372,-4.459,0.0685,0.619,0.0243,0.464
Pez,Vientodestino en Vidamar,0,227733,9.0,1.0,3.0,137.306,0.37,0.621,0.332,-7.605,0.0426,0.258,0.00707,0.211
Pez,Disfraces,0,346733,4.0,0.0,5.0,143.192,0.283,0.822,0.479,-7.933,0.0493,0.11,0.132,0.631
Pez,Quéseyo!,0,160826,11.0,0.0,3.0,130.316,0.256,0.694,0.35,-6.769,0.0578,0.00801,0.81,0.397
Pez,Tres Preguntas y una Sola Respuesta,0,245253,9.0,0.0,4.0,104.675,0.457,0.701,0.287,-6.306,0.032,0.0865,0.389,0.272
Pez,Caballo Loco,0,354626,9.0,1.0,4.0,106.433,0.157,0.701,0.0893,-5.295,0.0383,0.0397,0.0053,0.118
Pez,Mis Ideas Son Murciélagos Negros,0,163146,9.0,1.0,4.0,85.209,0.241,0.112,0.111,-16.956,0.0367,0.966,0.581,0.148
Pez,Rada,0,1171426,9.0,0.0,4.0,98.441,0.273,0.906,0.151,-7.218,0.275,0.102,0.593,0.555
Pez,Telarañas,0,29280,2.0,0.0,3.0,134.77,0.228,0.436,0.298,-9.475,0.0348,0.676,0.592,0.198
Pez,Phantom Power,0,162426,5.0,1.0,3.0,125.972,0.392,0.587,0.319,-8.449,0.035,0.0633,5.52e-05,0.0934
Pez,Creo Que Amamos el Dolor,0,157080,2.0,0.0,4.0,81.858,0.167,0.754,0.364,-5.533,0.0414,0.000408,6.73e-05,0.735
Pez,La Gota,0,123186,4.0,0.0,3.0,78.35,0.158,0.771,0.515,-8.076,0.0651,0.0254,9.38e-05,0.263
Pez,La Estética del Resentimiento,0,235066,5.0,1.0,3.0,169.382,0.342,0.47,0.357,-10.631,0.0622,0.115,0.00616,0.0867
Pez,Hondo Ii,0,208360,0.0,1.0,3.0,111.372,0.394,0.374,0.274,-11.448,0.0296,0.536,0.206,0.239
Pez,Espíritu Inquieto,0,258613,4.0,0.0,4.0,119.879,0.276,0.602,0.27,-8.119,0.0385,0.0349,0.00299,0.711
Pez,Haciendo Real el Sueño Imposible,0,197466,9.0,1.0,4.0,169.936,0.309,0.819,0.523,-8.717,0.0683,0.00467,0.307,0.401
Pez,Domando Tormentas,0,160120,0.0,1.0,4.0,143.954,0.265,0.545,0.331,-9.729,0.0307,0.0268,0.000108,0.649
Pez,Malas Noticias,0,121266,11.0,0.0,4.0,148.243,0.171,0.854,0.523,-6.43,0.0957,1.69e-05,0.00291,0.567
Pez,Supersupersticioso,0,194866,2.0,0.0,4.0,116.712,0.448,0.622,0.576,-8.648,0.0437,0.0149,0.00282,0.53
Pez,Campos de Inconciencia,0,173851,9.0,0.0,3.0,77.777,0.347,0.52,0.228,-8.216,0.0268,0.258,7.87e-06,0.133
Pez,Hernancito y Yo,0,119676,0.0,1.0,4.0,200.762,0.115,0.748,0.609,-6.738,0.0525,0.00179,0.0842,0.0797
Pez,Gala,0,146647,7.0,1.0,4.0,96.524,0.438,0.426,0.294,-10.716,0.0537,0.552,1.15e-06,0.133
Pez,Ahogarme,0,91411,7.0,1.0,4.0,91.393,0.445,0.905,0.426,-6.225,0.0533,0.000211,0.0103,0.192
Pez,Y la Calma,0,114757,7.0,1.0,4.0,89.704,0.327,0.909,0.635,-7.057,0.0568,2.4e-06,0.499,0.122
Pez,El Desengaño,0,169312,7.0,0.0,4.0,156.364,0.235,0.921,0.534,-5.083,0.0504,0.00015,0.0,0.25
Pez,Ya Nadie Lee en Estos Días,0,153439,7.0,1.0,4.0,82.132,0.339,0.8,0.732,-7.898,0.0547,3.63e-05,0.000124,0.592
Pez,Ma Huang,0,114832,11.0,0.0,4.0,102.133,0.421,0.868,0.543,-7.734,0.0629,1.88e-05,0.364,0.267
Pez,El Fútbol por Lo Menos Les Enciende el Alma,0,60557,2.0,1.0,4.0,93.756,0.511,0.964,0.75,-4.242,0.0468,0.000775,0.000174,0.0709
Pez,Malestar,0,135433,11.0,0.0,4.0,161.005,0.34,0.908,0.594,-6.365,0.0535,0.000133,0.133,0.425
Pez,Malo,0,157381,2.0,1.0,4.0,178.685,0.21,0.844,0.606,-5.771,0.0643,8.53e-05,0.628,0.116
Pez,Lo Están Tocando Mal,0,88966,9.0,1.0,4.0,156.435,0.244,0.931,0.334,-5.963,0.072,0.00012,0.0018,0.0967
Pez,El Cuerpo Es un Momento,1,180018,7.0,1.0,4.0,167.529,0.28,0.83,0.763,-7.168,0.042,3.47e-05,0.239,0.0944
Pez,Siesta,0,163310,4.0,0.0,4.0,80.545,0.371,0.7,0.413,-5.989,0.0392,0.016,0.0129,0.108
Pez,Pelos de Gato,0,175824,4.0,1.0,4.0,114.678,0.287,0.864,0.559,-5.832,0.041,4.71e-05,0.000793,0.168
Pez,Tapas de Discos y Pósters de la Pelo,0,87880,0.0,1.0,4.0,178.557,0.255,0.912,0.822,-5.465,0.0413,0.000241,8.92e-05,0.438
Pez,Miedo,0,282693,9.0,1.0,4.0,125.265,0.256,0.723,0.419,-6.304,0.0585,4.51e-05,0.219,0.088
Pez,Yalumbraba,0,132746,4.0,1.0,4.0,88.912,0.316,0.829,0.667,-6.447,0.0534,2.32e-05,0.09,0.135
Pez,Melodia Maldita y la Música del Orto,0,206040,2.0,1.0,4.0,144.125,0.415,0.635,0.0675,-8.058,0.0335,0.198,0.807,0.306
Pez,Fuerza,0,217920,5.0,1.0,4.0,89.303,0.417,0.811,0.491,-6.671,0.0424,0.00616,0.00513,0.165
Pez,No Mi Corazón Coraza,0,160880,5.0,1.0,4.0,158.636,0.5,0.904,0.587,-6.805,0.122,0.021,0.000267,0.0569
Pez,Nubes Toman Formas Tontas,0,173786,2.0,1.0,4.0,94.383,0.504,0.701,0.141,-6.783,0.0355,0.147,0.00928,0.101
Pez,Muralla China,0,190813,4.0,0.0,4.0,146.165,0.383,0.863,0.291,-5.975,0.042,0.00103,0.45,0.247
Pez,Queseaelvientoelquenferme,0,268560,0.0,1.0,4.0,163.645,0.287,0.743,0.309,-6.291,0.0415,0.0162,0.0012,0.244
Pez,Siete,0,420013,11.0,0.0,4.0,129.373,0.376,0.57,0.305,-8.388,0.0285,0.18,0.544,0.176
Pez,Rindiéndole Cuentas a Quién?,0,286360,4.0,0.0,4.0,65.227,0.307,0.845,0.364,-7.694,0.075,0.00889,0.00273,0.111
Pez,Todo Es Fuego,0,296226,9.0,1.0,4.0,103.676,0.452,0.888,0.477,-6.136,0.0405,0.013,7.03e-06,0.708
Pez,Aún,0,68573,9.0,0.0,5.0,96.983,0.617,0.211,0.286,-11.29,0.05,0.861,1.87e-06,0.105
Pez,El Agua Es Eléctrico,0,90480,9.0,0.0,3.0,75.594,0.416,0.789,0.384,-8.637,0.0638,0.208,0.000227,0.1
Pez,(Seco),0,460026,11.0,0.0,4.0,101.003,0.425,0.649,0.436,-9.393,0.0427,0.25,0.264,0.108
Pez,Cabeza de Departamento,0,193253,4.0,0.0,4.0,101.451,0.36,0.822,0.556,-7.032,0.0456,0.00378,0.000206,0.516
Pez,Tan Marcado Ya,0,394733,9.0,1.0,4.0,115.651,0.399,0.399,0.214,-8.652,0.0425,0.0298,0.315,0.146
Pez,Tan Quemado Ya,0,113146,2.0,1.0,4.0,117.128,0.593,0.439,0.433,-9.407,0.0436,0.666,0.00132,0.128
Pez,Lo Que Cuenta,0,149760,4.0,0.0,3.0,123.006,0.57,0.58,0.44,-8.352,0.0378,0.0982,0.00424,0.617
Pez,Pedazo de Música para Escuchar Antes de Iniciar un Extenso Viaje a Través de la Galaxia a Bordo de un Barco Llamado Ganga Yamuna,0,146693,7.0,1.0,4.0,102.914,0.313,0.674,0.458,-7.192,0.0311,0.0423,0.152,0.479
Pez,La Lucha de los Luchadores,0,286146,9.0,1.0,4.0,121.922,0.358,0.844,0.271,-6.708,0.0528,0.0015,0.946,0.107
Pez,Pequeño Adelanto de Magia (Campos de Inconsciencia),0,112293,2.0,1.0,4.0,73.927,0.555,0.15,0.197,-15.682,0.0403,0.757,7.47e-05,0.106
Pez,Rompe el Alba,0,47266,9.0,0.0,4.0,203.256,0.376,0.462,0.691,-10.473,0.0786,0.00965,0.00187,0.273
Pez,Lo Que Se Ve No Es Lo Real,0,240333,2.0,1.0,4.0,180.712,0.273,0.839,0.524,-9.166,0.0356,0.000268,0.0423,0.661
Pez,Introducción Declaración Adivinanza,1,213733,4.0,0.0,4.0,153.821,0.3,0.841,0.774,-9.199,0.0364,4.65e-05,0.00971,0.0999
Pez,... Y el Barco Se Llama Ganga Yamuna,0,171973,9.0,0.0,3.0,169.785,0.31,0.696,0.481,-9.187,0.0604,0.00113,0.000698,0.0759
Pez,Edificios (Cavernas 2),0,183000,9.0,0.0,4.0,97.092,0.381,0.634,0.438,-10.911,0.0328,0.000422,0.0849,0.0719
Pez,Talismán,0,216933,1.0,0.0,4.0,173.985,0.253,0.667,0.346,-12.098,0.0434,0.00175,0.00249,0.172
Pez,Cortapescuezos,0,363760,9.0,0.0,3.0,102.812,0.398,0.685,0.283,-10.125,0.0392,0.00808,0.0705,0.384
Pez,Pensar en Nada,0,245306,4.0,1.0,4.0,119.207,0.425,0.68,0.454,-10.257,0.0353,0.000207,0.125,0.115
Pez,Dios No Existe,0,58333,9.0,1.0,4.0,130.43,0.536,0.608,0.963,-12.138,0.033,0.0044,0.76,0.0959
Pez,Creo Firmemente en la Reencarnación y en Mi Próxima Vida Seré una Hamburguesa Con Queso,0,287360,9.0,1.0,3.0,108.998,0.335,0.884,0.468,-8.81,0.0375,0.000231,0.0548,0.33
Pez,Cae y Nada Pasa,0,169306,2.0,1.0,1.0,105.317,0.503,0.455,0.327,-12.547,0.0323,0.044,0.000756,0.0659
Pez,La Alma de Ana,0,260799,9.0,1.0,4.0,110.16,0.511,0.858,0.534,-8.636,0.0284,7.17e-05,0.0343,0.262
Pez,El Hombre al Que Nada Perturba,0,213466,4.0,0.0,4.0,113.195,0.418,0.819,0.719,-9.554,0.0415,0.000311,0.0989,0.528
Pez,Rompo Tu Piel de Asno,0,210760,9.0,0.0,4.0,99.436,0.503,0.815,0.764,-8.099,0.0276,0.000314,0.00131,0.267
Pez,(Escondido),0,296000,11.0,1.0,3.0,107.611,0.264,0.335,0.04,-26.154,0.161,0.665,0.429,0.359
Pez,Hasta Que No Lo Perdés No Lo Extrañás,0,220797,4.0,1.0,4.0,74.101,0.346,0.871,0.585,-6.292,0.0503,0.00019,0.00165,0.352
Pez,Cuarentena Blus,0,201151,9.0,1.0,3.0,104.409,0.404,0.865,0.418,-5.873,0.0396,7.47e-05,0.0,0.383
Pez,Desde el Viento en la Montaña Hasta la Espuma del Mar - En Vivo,0,344198,11.0,0.0,4.0,89.35,0.167,0.878,0.0653,-6.286,0.0572,0.000131,0.0437,0.145
Pez,No Te Escucho Bien - En Vivo,0,375970,4.0,0.0,4.0,141.776,0.327,0.66,0.559,-8.535,0.0829,0.178,0.221,0.691
Pez,Atado a un Sentimento - En Vivo,0,206432,2.0,1.0,4.0,133.018,0.266,0.755,0.247,-6.642,0.0394,0.000512,0.0203,0.113
Pez,Blues de Cris - En Vivo,0,191765,4.0,0.0,4.0,122.528,0.344,0.857,0.714,-6.866,0.05,0.00164,0.0503,0.929
Pez,Ando Rodando - En Vivo,0,131966,6.0,0.0,4.0,143.947,0.283,0.883,0.731,-5.902,0.0777,0.000613,0.00243,0.976
Pez,Seminare - En Vivo,0,222989,7.0,1.0,4.0,130.702,0.262,0.601,0.173,-7.716,0.0308,0.079,0.00131,0.761
Pez,Chalaman - En Vivo,0,296522,7.0,1.0,4.0,131.896,0.473,0.626,0.455,-6.213,0.0619,0.0357,0.000345,0.693
Pez,La Parabellum del Buen Psicópata - En Vivo,0,335283,9.0,1.0,4.0,106.076,0.402,0.886,0.375,-6.818,0.0365,0.000243,0.000331,0.735
Pez,Por Amor,0,112221,9.0,1.0,4.0,158.772,0.392,0.839,0.793,-6.129,0.0437,0.000251,0.000175,0.0957
Pez,Rezo por Vos,0,275515,2.0,1.0,4.0,119.868,0.444,0.802,0.262,-6.192,0.0357,0.0042,0.0141,0.279
Pez,Nunca Nadie Supo Cómo,0,171001,1.0,1.0,4.0,115.358,0.477,0.924,0.315,-5.208,0.0557,3.58e-05,0.0488,0.243
Palo Pandolfo,Auto Unión,0,357902,9.0,1.0,4.0,118.472,0.411,0.522,0.383,-10.993,0.0409,0.164,0.00583,0.258
Palo Pandolfo,Virgen,0,223939,0.0,1.0,4.0,133.899,0.35,0.888,0.564,-6.877,0.0414,0.00252,0.0,0.903
Palo Pandolfo,El Leñador,0,203550,2.0,1.0,4.0,112.335,0.545,0.896,0.807,-7.264,0.0328,0.0243,0.0,0.806
Palo Pandolfo,Paloma,0,189045,9.0,1.0,4.0,197.503,0.254,0.947,0.726,-6.491,0.0656,0.0223,2.12e-05,0.761
Palo Pandolfo,Tazas de Té Chino,0,219568,0.0,1.0,4.0,136.381,0.357,0.92,0.546,-6.632,0.0504,0.016,0.0,0.696
Palo Pandolfo,Galáctica,0,234814,4.0,0.0,4.0,137.792,0.391,0.98,0.488,-6.489,0.0814,0.0002,1.97e-05,0.953
Palo Pandolfo,Un Reflejo,0,327363,4.0,0.0,4.0,82.585,0.29,0.718,0.432,-8.425,0.0441,0.167,0.0,0.688
Palo Pandolfo,Canción Cantaro,0,237259,5.0,1.0,4.0,175.877,0.383,0.697,0.656,-8.701,0.0498,0.063,0.0,0.863
Palo Pandolfo,Cabeza de Platino,0,160960,2.0,1.0,4.0,126.957,0.321,0.587,0.472,-9.987,0.0399,0.086,0.0,0.694
Palo Pandolfo,El Rosario en el Muro,0,193053,0.0,1.0,4.0,140.378,0.352,0.964,0.439,-6.586,0.07,0.00383,3.05e-05,0.18
Palo Pandolfo,Pi Pa Pu,0,133862,5.0,1.0,4.0,148.03,0.3,0.918,0.654,-7.408,0.136,0.0749,0.0,0.722
Palo Pandolfo,Playas Oscuras,0,247870,0.0,1.0,4.0,138.053,0.437,0.939,0.655,-6.444,0.0537,0.109,0.0,0.92
Palo Pandolfo,Tapa de los Sesos,0,205133,7.0,1.0,4.0,96.839,0.442,0.855,0.819,-7.462,0.216,0.258,0.0,0.67
Palo Pandolfo,Estaré,0,236433,4.0,0.0,4.0,96.425,0.397,0.901,0.771,-6.003,0.077,0.0677,0.0,0.667
